Index,Case_Name,i_h2i_rate,i_h2_temp,i_ngi_rate,i_ng_temp,i_pci_rate,i_wpi_rate,i_sgi_rate,i_sgi_COH2ratio,i_sgi_ReProRatio,i_o2_volfract,i_hbtemp,i_wind_rt,i_blastH2O,i_BdnH2O,o_tuy_velo,o_tuy_temp,o_burn,o_fta,o_coke_rt,o_hmt,o_delp,o_tgt,o_co_vf,o_co2_vf,o_h2_vf,o_n2_vf,o_co_util,o_h2_util,o_co2_sollos,o_h2o_sollos,o_feo_sollos,o_hm_rt,o_mw_rt,o_wf_rt,o_hm_h2share,o_mw_h2share,o_wf_h2share,o_prod_rt
526,H2-0_PCI-90_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1200_WR-195,0,0,0,300,90,0,0,0,0,30,1200,195,5.8,7,0,0,0,2.30E+03,4.79E+02,1799.94,1.01E+05,6.01E+01,2.82E-01,2.51E-01,2.53E-02,4.42E-01,4.71E+01,4.57E+01,3.26E+01,5.96E+00,56.669143,2.30E+02,4.97E+02,1.42E+03,8.27E+00,6.64E+00,2.56E+01,7.62E+03
527,H2-30_PCI-0_WPI-0_NG-80_O2-30_NGT-300_H2T-300_HBT-1200_WR-195,30,300,80,300,0,0,0,0,0,30,1200,195,5.8,7,0,0,0,2.12E+03,3.88E+02,572.63,8.38E+04,6.01E+01,2.47E-01,2.32E-01,1.30E-01,3.90E-01,4.84E+01,4.63E+01,3.85E+00,4.20E+00,69.8217261,3.04E+02,6.59E+02,1.98E+03,3.50E+01,2.63E+01,5.77E+01,1.01E+04
528,H2-0_PCI-90_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,0,300,90,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.32E+03,4.31E+02,1868.69,9.07E+04,6.01E+01,2.38E-01,2.68E-01,2.38E-02,4.70E-01,5.30E+01,4.94E+01,3.08E+01,5.96E+00,55.497594,2.38E+02,5.15E+02,1.50E+03,8.93E+00,6.70E+00,2.68E+01,7.91E+03
529,H2-0_PCI-30_WPI-0_NG-120_O2-21_NGT-300_H2T-0_HBT-1480_WR-195,0,0,120,300,30,0,0,0,0,21,1480,195,5.8,7,0,0,0,1.95E+03,3.09E+02,461.38,9.42E+04,6.01E+01,1.95E-01,2.36E-01,8.39E-02,4.85E-01,5.47E+01,5.17E+01,2.47E+01,2.07E+01,48.885157,2.79E+02,6.02E+02,1.75E+03,3.13E+01,1.82E+01,5.91E+01,9.23E+03
530,H2-10_PCI-0_WPI-0_NG-80_O2-27_NGT-300_H2T-300_HBT-1600_WR-230,10,300,80,300,0,0,0,0,0,27,1600,230,5.8,7,0,0,0,2.45E+03,4.11E+02,1538.08,1.25E+05,6.02E+01,2.36E-01,2.44E-01,7.34E-02,4.47E-01,5.09E+01,4.94E+01,2.58E+01,1.61E+01,43.860682,3.09E+02,6.68E+02,1.97E+03,2.45E+01,1.64E+01,5.14E+01,1.03E+04
531,H2-20_PCI-0_WPI-0_NG-70_O2-27_NGT-300_H2T-300_HBT-1600_WR-230,20,300,70,300,0,0,0,0,0,27,1600,230,5.8,7,0,0,0,2.36E+03,3.98E+02,1346.71,1.19E+05,6.03E+01,2.28E-01,2.45E-01,8.58E-02,4.41E-01,5.18E+01,5.08E+01,2.29E+01,1.71E+01,41.492987,3.26E+02,7.04E+02,2.09E+03,2.77E+01,1.91E+01,5.49E+01,1.08E+04
532,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-300_HBT-1600_WR-195,20,300,0,0,0,0,0,0,0,24,1600,195,5.8,7,0,0,0,2.42E+03,4.64E+02,1423.71,8.38E+04,6.03E+01,2.37E-01,2.19E-01,6.63E-02,4.78E-01,4.81E+01,4.55E+01,2.64E+01,1.43E+01,56.65412,2.31E+02,4.99E+02,1.41E+03,2.18E+01,1.51E+01,4.81E+01,7.65E+03
533,H2-0_PCI-0_WPI-0_NG-41_O2-27_NGT-300_H2T-0_HBT-1600_WR-195,0,0,41,300,0,0,0,0,0,27,1600,195,5.8,7,0,0,0,2.62E+03,4.71E+02,2156.56,7.97E+04,6.03E+01,2.37E-01,2.54E-01,3.79E-02,4.72E-01,5.17E+01,4.76E+01,2.90E+01,9.12E+00,47.70952,2.24E+02,4.85E+02,1.37E+03,1.39E+01,9.48E+00,3.40E+01,7.44E+03
534,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-1200_HBT-1600_WR-195,10,1200,0,0,0,0,0,0,0,21,1600,195,5.8,7,0,0,0,2.50E+03,4.42E+02,1555.18,7.48E+04,6.03E+01,2.02E-01,2.37E-01,3.69E-02,5.25E-01,5.40E+01,5.03E+01,3.36E+01,1.24E+01,53.242604,2.21E+02,4.77E+02,1.37E+03,1.55E+01,1.05E+01,4.01E+01,7.32E+03
535,H2-30_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-300_HBT-1600_WR-230,30,300,60,300,0,0,0,0,0,24,1600,230,5.8,7,0,0,0,2.18E+03,3.74E+02,920.38,1.20E+05,6.04E+01,2.09E-01,2.33E-01,1.00E-01,4.57E-01,5.27E+01,5.11E+01,1.99E+01,1.91E+01,45.530815,3.29E+02,7.11E+02,2.07E+03,3.33E+01,2.15E+01,5.92E+01,1.09E+04
536,H2-0_PCI-90_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1200_WR-195,0,0,0,300,90,0,0,0,0,27,1200,195,5.8,7,0,0,0,2.20E+03,4.35E+02,1513.24,9.53E+04,6.05E+01,2.42E-01,2.63E-01,2.41E-02,4.71E-01,5.21E+01,4.89E+01,3.23E+01,6.40E+00,54.132657,2.35E+02,5.07E+02,1.46E+03,9.10E+00,6.90E+00,2.70E+01,7.78E+03
537,H2-0_PCI-0_WPI-0_NG-100_O2-30_NGT-300_H2T-0_HBT-1480_WR-160,0,0,100,300,0,0,0,0,0,30,1480,160,5.8,7,0,0,0,2.24E+03,4.16E+02,1706.70,6.73E+04,6.05E+01,2.37E-01,2.49E-01,8.84E-02,4.25E-01,5.12E+01,4.59E+01,1.77E+01,1.34E+01,34.56859,1.98E+02,4.28E+02,1.18E+03,2.96E+01,1.54E+01,4.96E+01,6.55E+03
538,H2-10_PCI-0_WPI-0_NG-80_O2-27_NGT-300_H2T-300_HBT-1200_WR-230,10,300,80,300,0,0,0,0,0,27,1200,230,5.8,7,0,0,0,2.18E+03,4.15E+02,1039.90,1.27E+05,6.06E+01,2.40E-01,2.40E-01,7.46E-02,4.45E-01,5.00E+01,4.85E+01,2.47E+01,1.53E+01,47.596757,3.07E+02,6.64E+02,1.94E+03,2.41E+01,1.66E+01,5.12E+01,1.02E+04
539,H2-10_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-0_HBT-1600_WR-230,10,0,60,300,0,0,0,0,0,24,1600,230,5.8,7,0,0,0,2.35E+03,4.03E+02,1392.25,1.17E+05,6.06E+01,2.15E-01,2.43E-01,6.29E-02,4.79E-01,5.31E+01,5.07E+01,2.70E+01,1.54E+01,48.354059,2.99E+02,6.45E+02,1.89E+03,2.27E+01,1.51E+01,4.95E+01,9.90E+03
540,H2-30_PCI-0_WPI-0_NG-40_O2-24_NGT-300_H2T-300_HBT-1480_WR-230,30,300,40,300,0,0,0,0,0,24,1480,230,5.8,7,0,0,0,2.13E+03,3.95E+02,912.19,1.26E+05,6.06E+01,2.15E-01,2.29E-01,9.40E-02,4.62E-01,5.15E+01,4.96E+01,2.34E+01,2.01E+01,43.973342,3.16E+02,6.83E+02,1.98E+03,3.11E+01,2.02E+01,5.84E+01,1.05E+04
541,H2-0_PCI-80_WPI-0_NG-20_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,20,300,80,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.66E+03,4.20E+02,1724.27,9.57E+04,6.07E+01,2.41E-01,2.60E-01,3.51E-02,4.64E-01,5.20E+01,4.89E+01,3.18E+01,9.38E+00,50.590877,2.43E+02,5.25E+02,1.52E+03,1.29E+01,9.27E+00,3.42E+01,8.05E+03
542,H2-0_PCI-125_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,0,300,125,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.27E+03,4.04E+02,1739.68,1.01E+05,6.09E+01,2.40E-01,2.66E-01,2.88E-02,4.66E-01,5.26E+01,4.99E+01,3.16E+01,7.78E+00,53.392524,2.46E+02,5.31E+02,1.53E+03,1.11E+01,7.81E+00,3.14E+01,8.15E+03
543,H2-10_PCI-0_WPI-0_NG-100_O2-27_NGT-300_H2T-300_HBT-1480_WR-230,10,300,100,300,0,0,0,0,0,27,1480,230,5.8,7,0,0,0,2.33E+03,3.88E+02,1237.54,1.23E+05,6.10E+01,2.28E-01,2.49E-01,8.11E-02,4.42E-01,5.22E+01,5.07E+01,2.09E+01,1.49E+01,47.495773,3.24E+02,7.01E+02,2.07E+03,2.73E+01,1.75E+01,5.35E+01,1.08E+04
544,H2-0_PCI-0_WPI-0_NG-80_O2-30_NGT-300_H2T-0_HBT-1600_WR-195,0,0,80,300,0,0,0,0,0,30,1600,195,5.8,7,0,0,0,2.53E+03,4.55E+02,2121.60,8.99E+04,6.13E+01,2.54E-01,2.51E-01,6.33E-02,4.32E-01,4.96E+01,4.58E+01,2.36E+01,1.16E+01,43.303341,2.40E+02,5.18E+02,1.48E+03,2.07E+01,1.28E+01,4.24E+01,7.95E+03
545,H2-0_PCI-0_WPI-0_NG-100_O2-27_NGT-300_H2T-0_HBT-1600_WR-160,0,0,100,300,0,0,0,0,0,27,1600,160,5.8,7,0,0,0,2.19E+03,3.82E+02,1590.10,8.50E+04,6.13E+01,2.14E-01,2.46E-01,8.64E-02,4.54E-01,5.35E+01,4.81E+01,2.10E+01,1.76E+01,27.14132,1.98E+02,4.27E+02,1.21E+03,3.15E+01,1.52E+01,5.54E+01,6.56E+03
546,H2-0_PCI-120_WPI-0_NG-30_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,30,300,120,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.60E+03,3.77E+02,1471.76,1.04E+05,6.14E+01,2.38E-01,2.61E-01,4.65E-02,4.55E-01,5.23E+01,4.89E+01,2.94E+01,1.13E+01,50.564829,2.60E+02,5.60E+02,1.64E+03,1.65E+01,1.10E+01,4.03E+01,8.60E+03
547,H2-0_PCI-150_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1480_WR-195,0,0,0,300,150,0,0,0,0,30,1480,195,5.8,7,0,0,0,2.34E+03,4.18E+02,1927.58,1.09E+05,6.14E+01,2.70E-01,2.61E-01,3.33E-02,4.35E-01,4.92E+01,4.75E+01,3.05E+01,7.92E+00,53.610156,2.49E+02,5.39E+02,1.57E+03,1.15E+01,8.33E+00,3.24E+01,8.28E+03
548,H2-0_PCI-41_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,0,300,41,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.40E+03,4.86E+02,2137.17,8.72E+04,6.17E+01,2.47E-01,2.58E-01,1.73E-02,4.78E-01,5.11E+01,4.71E+01,3.32E+01,4.50E+00,56.011298,2.19E+02,4.74E+02,1.35E+03,6.24E+00,5.20E+00,2.02E+01,7.28E+03
549,H2-30_PCI-0_WPI-0_NG-40_O2-24_NGT-300_H2T-300_HBT-1200_WR-230,30,300,40,300,0,0,0,0,0,24,1200,230,5.8,7,0,0,0,1.97E+03,3.98E+02,566.45,1.27E+05,6.18E+01,2.19E-01,2.26E-01,9.55E-02,4.60E-01,5.08E+01,4.86E+01,2.13E+01,1.80E+01,49.495656,3.14E+02,6.80E+02,1.97E+03,3.11E+01,2.00E+01,5.85E+01,1.04E+04
550,H2-0_PCI-60_WPI-0_NG-90_O2-21_NGT-300_H2T-0_HBT-1480_WR-195,0,0,90,300,60,0,0,0,0,21,1480,195,5.8,7,0,0,0,2.04E+03,3.15E+02,600.32,9.48E+04,6.18E+01,1.96E-01,2.40E-01,7.24E-02,4.91E-01,5.51E+01,5.09E+01,2.66E+01,1.88E+01,51.031673,2.70E+02,5.84E+02,1.71E+03,2.77E+01,1.56E+01,5.54E+01,8.97E+03
551,H2-10_PCI-0_WPI-0_NG-80_O2-30_NGT-300_H2T-300_HBT-1200_WR-230,10,300,80,300,0,0,0,0,0,30,1200,230,5.8,7,0,0,0,2.30E+03,4.27E+02,1300.52,1.23E+05,6.20E+01,2.49E-01,2.56E-01,7.28E-02,4.22E-01,5.07E+01,4.93E+01,2.10E+01,1.22E+01,46.2920514,3.18E+02,6.84E+02,2.04E+03,2.29E+01,1.60E+01,4.92E+01,1.05E+04
552,H2-20_PCI-0_WPI-0_NG-90_O2-30_NGT-300_H2T-300_HBT-1200_WR-230,20,300,90,300,0,0,0,0,0,30,1200,230,5.8,7,0,0,0,2.20E+03,4.05E+02,1007.32,1.22E+05,6.20E+01,2.44E-01,2.50E-01,9.58E-02,4.10E-01,5.06E+01,4.94E+01,1.51E+01,1.16E+01,51.162544,3.38E+02,7.31E+02,2.18E+03,2.88E+01,1.99E+01,5.46E+01,1.13E+04
553,H2-50_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-300_HBT-1600_WR-195,50,300,0,0,0,0,0,0,0,30,1600,195,5.8,7,0,0,0,2.43E+03,4.24E+02,1145.40,8.80E+04,6.21E+01,2.41E-01,2.32E-01,1.30E-01,3.98E-01,4.90E+01,4.79E+01,9.63E+00,1.01E+01,48.79794021,2.93E+02,6.34E+02,1.91E+03,3.53E+01,2.59E+01,5.92E+01,9.75E+03
554,H2-0_PCI-200_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1200_WR-195,0,0,0,300,200,0,0,0,0,27,1200,195,5.8,7,0,0,0,2.13E+03,3.47E+02,1080.87,1.09E+05,6.22E+01,2.38E-01,2.69E-01,3.82E-02,4.54E-01,5.31E+01,5.09E+01,3.30E+01,1.11E+01,49.967364,2.68E+02,5.80E+02,1.70E+03,1.48E+01,9.32E+00,3.91E+01,8.89E+03
555,H2-30_PCI-0_WPI-0_NG-60_O2-27_NGT-300_H2T-0_HBT-1600_WR-230,30,0,60,300,0,0,0,0,0,27,1600,230,5.8,7,0,0,0,2.29E+03,3.93E+02,1179.84,1.20E+05,6.23E+01,2.25E-01,2.41E-01,1.00E-01,4.33E-01,5.17E+01,5.04E+01,1.69E+01,1.45E+01,47.864101,3.34E+02,7.24E+02,2.15E+03,3.17E+01,2.10E+01,5.76E+01,1.11E+04
556,H2-30_PCI-0_WPI-0_NG-80_O2-24_NGT-300_H2T-300_HBT-1480_WR-230,30,300,80,300,0,0,0,0,0,24,1480,230,5.8,7,0,0,0,2.09E+03,3.59E+02,666.64,1.25E+05,6.23E+01,2.08E-01,2.31E-01,1.10E-01,4.51E-01,5.26E+01,5.06E+01,1.91E+01,1.99E+01,45.322333,3.39E+02,7.33E+02,2.13E+03,3.56E+01,2.26E+01,6.11E+01,1.12E+04
557,H2-0_PCI-175_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1200_WR-195,0,0,0,300,175,0,0,0,0,30,1200,195,5.8,7,0,0,0,2.22E+03,3.95E+02,1472.49,1.14E+05,6.23E+01,2.65E-01,2.66E-01,3.61E-02,4.33E-01,5.01E+01,4.87E+01,2.96E+01,8.60E+00,52.656058,2.58E+02,5.58E+02,1.63E+03,1.28E+01,8.89E+00,3.47E+01,8.56E+03
558,H2-10_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-300_HBT-1200_WR-195,10,300,0,0,0,0,0,0,0,24,1200,195,5.8,7,0,0,0,2.24E+03,4.78E+02,1224.53,8.27E+04,6.24E+01,2.29E-01,2.36E-01,3.84E-02,4.96E-01,5.07E+01,4.74E+01,2.97E+01,9.82E+00,56.461216,2.19E+02,4.73E+02,1.35E+03,1.42E+01,1.04E+01,3.66E+01,7.25E+03
559,H2-0_PCI-0_WPI-0_NG-100_O2-30_NGT-300_H2T-0_HBT-1600_WR-160,0,0,100,300,0,0,0,0,0,30,1600,160,5.8,7,0,0,0,2.31E+03,4.12E+02,2058.67,9.43E+04,6.25E+01,2.30E-01,2.48E-01,8.96E-02,4.32E-01,5.19E+01,4.60E+01,1.87E+01,1.59E+01,20.425653,1.92E+02,4.15E+02,1.18E+03,3.11E+01,1.49E+01,5.28E+01,6.37E+03
560,H2-0_PCI-20_WPI-0_NG-30_O2-30_NGT-300_H2T-0_HBT-1480_WR-195,0,0,30,300,20,0,0,0,0,30,1480,195,5.8,7,0,0,0,2.76E+03,5.03E+02,2204.23,9.24E+04,6.25E+01,2.78E-01,2.46E-01,3.46E-02,4.42E-01,4.69E+01,4.52E+01,3.02E+01,7.81E+00,52.440328,2.27E+02,4.90E+02,1.41E+03,1.13E+01,8.83E+00,3.11E+01,7.51E+03
561,H2-10_PCI-0_WPI-0_NG-80_O2-24_NGT-300_H2T-0_HBT-1480_WR-230,10,0,80,300,0,0,0,0,0,24,1480,230,5.8,7,0,0,0,2.24E+03,3.83E+02,1104.76,1.21E+05,6.26E+01,2.12E-01,2.42E-01,7.25E-02,4.73E-01,5.33E+01,5.08E+01,2.54E+01,1.70E+01,45.998954,3.09E+02,6.68E+02,1.97E+03,2.61E+01,1.63E+01,5.35E+01,1.03E+04
562,H2-0_PCI-175_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1600_WR-195,0,0,0,300,175,0,0,0,0,27,1600,195,5.8,7,0,0,0,2.26E+03,3.68E+02,1686.03,1.11E+05,6.26E+01,2.41E-01,2.65E-01,3.57E-02,4.58E-01,5.24E+01,4.97E+01,3.23E+01,9.90E+00,52.13773,2.58E+02,5.58E+02,1.62E+03,1.36E+01,8.94E+00,3.63E+01,8.56E+03
563,H2-0_PCI-200_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,0,300,200,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.22E+03,3.47E+02,1428.22,1.10E+05,6.26E+01,2.38E-01,2.69E-01,3.84E-02,4.55E-01,5.31E+01,5.07E+01,3.12E+01,1.04E+01,51.982648,2.68E+02,5.79E+02,1.70E+03,1.47E+01,9.35E+00,3.90E+01,8.88E+03
564,H2-0_PCI-80_WPI-0_NG-120_O2-24_NGT-300_H2T-0_HBT-1480_WR-195,0,0,120,300,80,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.05E+03,3.01E+02,614.87,1.07E+05,6.29E+01,2.11E-01,2.46E-01,9.03E-02,4.53E-01,5.38E+01,5.05E+01,2.02E+01,1.67E+01,52.821037,2.94E+02,6.35E+02,1.84E+03,3.17E+01,1.76E+01,5.77E+01,9.75E+03
565,H2-0_PCI-160_WPI-0_NG-40_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,40,300,160,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.54E+03,3.43E+02,1231.24,1.13E+05,6.29E+01,2.39E-01,2.59E-01,5.79E-02,4.44E-01,5.20E+01,4.84E+01,2.46E+01,1.15E+01,56.939212,2.74E+02,5.92E+02,1.71E+03,2.00E+01,1.22E+01,4.49E+01,9.08E+03
566,H2-10_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-300_HBT-1200_WR-230,10,300,60,300,0,0,0,0,0,24,1200,230,5.8,7,0,0,0,2.09E+03,4.01E+02,895.44,1.18E+05,6.30E+01,2.14E-01,2.44E-01,6.30E-02,4.80E-01,5.33E+01,5.07E+01,2.71E+01,1.55E+01,46.920044,2.99E+02,6.46E+02,1.91E+03,2.30E+01,1.49E+01,5.02E+01,9.91E+03
567,H2-10_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-0_HBT-1480_WR-230,10,0,60,300,0,0,0,0,0,24,1480,230,5.8,7,0,0,0,2.27E+03,4.03E+02,1255.95,1.20E+05,6.30E+01,2.13E-01,2.44E-01,6.33E-02,4.79E-01,5.34E+01,5.05E+01,2.63E+01,1.52E+01,48.480552,2.97E+02,6.43E+02,1.88E+03,2.33E+01,1.46E+01,4.95E+01,9.87E+03
568,H2-0_PCI-0_WPI-0_NG-41_O2-30_NGT-300_H2T-0_HBT-1200_WR-195,0,0,41,300,0,0,0,0,0,30,1200,195,5.8,7,0,0,0,2.46E+03,5.04E+02,2079.99,7.71E+04,6.31E+01,2.51E-01,2.60E-01,3.88E-02,4.50E-01,5.08E+01,4.58E+01,2.79E+01,8.78E+00,37.77175,2.18E+02,4.72E+02,1.34E+03,1.37E+01,8.87E+00,3.21E+01,7.23E+03
569,H2-0_PCI-0_WPI-0_NG-80_O2-27_NGT-300_H2T-0_HBT-1600_WR-160,0,0,80,300,0,0,0,0,0,27,1600,160,5.8,7,0,0,0,2.30E+03,4.18E+02,1749.14,5.90E+04,6.32E+01,2.23E-01,2.45E-01,7.44E-02,4.57E-01,5.24E+01,4.62E+01,2.01E+01,1.34E+01,39.96758,1.88E+02,4.06E+02,1.11E+03,2.71E+01,1.40E+01,4.70E+01,6.22E+03
570,H2-0_PCI-0_WPI-0_NG-100_O2-30_NGT-300_H2T-0_HBT-1200_WR-160,0,0,100,300,0,0,0,0,0,30,1200,160,5.8,7,0,0,0,2.07E+03,4.13E+02,1505.88,9.48E+04,6.33E+01,2.30E-01,2.48E-01,9.00E-02,4.31E-01,5.19E+01,4.56E+01,1.91E+01,1.62E+01,20.418784,1.92E+02,4.15E+02,1.18E+03,3.09E+01,1.48E+01,5.24E+01,6.36E+03
571,H2-0_PCI-125_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1600_WR-195,0,0,0,300,125,0,0,0,0,24,1600,195,5.8,7,0,0,0,2.21E+03,3.79E+02,1590.41,1.02E+05,6.34E+01,2.20E-01,2.60E-01,2.86E-02,4.92E-01,5.42E+01,5.08E+01,3.50E+01,9.33E+00,53.636911,2.43E+02,5.26E+02,1.52E+03,1.20E+01,7.91E+00,3.38E+01,8.07E+03
572,H2-0_PCI-60_WPI-0_NG-40_O2-24_NGT-300_H2T-0_HBT-1480_WR-195,0,0,40,300,60,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.40E+03,3.94E+02,1307.78,9.96E+04,6.35E+01,2.25E-01,2.46E-01,4.56E-02,4.84E-01,5.23E+01,4.81E+01,3.15E+01,1.24E+01,53.844547,2.42E+02,5.23E+02,1.49E+03,1.69E+01,1.12E+01,4.06E+01,8.03E+03
573,H2-20_PCI-0_WPI-0_NG-50_O2-24_NGT-300_H2T-0_HBT-1600_WR-230,20,0,50,300,0,0,0,0,0,24,1600,230,5.8,7,0,0,0,2.27E+03,3.94E+02,1220.39,1.16E+05,6.37E+01,2.11E-01,2.39E-01,7.83E-02,4.71E-01,5.32E+01,5.04E+01,2.38E+01,1.70E+01,45.649446,3.10E+02,6.69E+02,1.98E+03,2.76E+01,1.71E+01,5.47E+01,1.03E+04
574,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1200_WR-195,10,300,0,0,0,0,0,0,0,21,1200,195,5.8,7,0,0,0,2.10E+03,4.45E+02,902.40,8.13E+04,6.37E+01,2.02E-01,2.36E-01,3.79E-02,5.25E-01,5.39E+01,4.89E+01,3.23E+01,1.15E+01,55.29512,2.18E+02,4.71E+02,1.34E+03,1.54E+01,1.05E+01,3.84E+01,7.23E+03
575,H2-0_PCI-120_WPI-0_NG-30_O2-24_NGT-300_H2T-0_HBT-1480_WR-195,0,0,30,300,120,0,0,0,0,24,1480,195,5.8,7,0,0,0,2.46E+03,3.52E+02,1178.38,1.03E+05,6.38E+01,2.17E-01,2.57E-01,4.65E-02,4.80E-01,5.42E+01,4.96E+01,3.02E+01,1.23E+01,53.243659,2.58E+02,5.57E+02,1.63E+03,1.77E+01,1.09E+01,4.26E+01,8.54E+03
576,H2-30_PCI-0_WPI-0_NG-80_O2-24_NGT-300_H2T-300_HBT-1200_WR-230,30,300,80,300,0,0,0,0,0,24,1200,230,5.8,7,0,0,0,1.93E+03,3.59E+02,350.71,1.26E+05,6.39E+01,2.08E-01,2.31E-01,1.11E-01,4.51E-01,5.26E+01,5.03E+01,1.77E+01,1.84E+01,47.601853,3.39E+02,7.33E+02,2.14E+03,3.59E+01,2.23E+01,6.12E+01,1.12E+04
577,H2-30_PCI-0_WPI-0_NG-80_O2-30_NGT-300_H2T-300_HBT-1200_WR-230,30,300,80,300,0,0,0,0,0,30,1200,230,5.8,7,0,0,0,2.14E+03,4.06E+02,825.42,1.24E+05,6.40E+01,2.50E-01,2.37E-01,1.14E-01,3.99E-01,4.86E+01,4.71E+01,9.65E+00,8.45E+00,61.686154,3.46E+02,7.47E+02,2.22E+03,3.23E+01,2.16E+01,5.78E+01,1.15E+04
578,H2-0_PCI-0_WPI-0_NG-60_O2-27_NGT-300_H2T-0_HBT-1480_WR-160,0,0,60,300,0,0,0,0,0,27,1480,160,5.8,7,0,0,0,2.34E+03,4.50E+02,1784.36,5.61E+04,6.40E+01,2.30E-01,2.45E-01,5.99E-02,4.65E-01,5.16E+01,4.55E+01,2.31E+01,1.22E+01,41.62385,1.79E+02,3.87E+02,1.05E+03,2.22E+01,1.25E+01,4.15E+01,5.93E+03
579,H2-30_PCI-0_WPI-0_NG-60_O2-24_NGT-300_H2T-300_HBT-1480_WR-230,30,300,60,300,0,0,0,0,0,24,1480,230,5.8,7,0,0,0,2.11E+03,3.75E+02,785.51,1.24E+05,6.41E+01,2.10E-01,2.31E-01,1.03E-01,4.56E-01,5.23E+01,4.98E+01,1.71E+01,1.59E+01,51.702681,3.28E+02,7.09E+02,2.08E+03,3.40E+01,2.10E+01,5.99E+01,1.09E+04
580,H2-0_PCI-70_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1480_WR-195,0,0,0,300,70,0,0,0,0,27,1480,195,5.8,7,0,0,0,2.37E+03,4.60E+02,1982.73,9.27E+04,6.42E+01,2.48E-01,2.58E-01,2.18E-02,4.72E-01,5.10E+01,4.67E+01,3.31E+01,5.57E+00,56.462975,2.27E+02,4.90E+02,1.40E+03,7.63E+00,6.08E+00,2.35E+01,7.52E+03
581,H2-0_PCI-0_WPI-0_NG-120_O2-30_NGT-300_H2T-0_HBT-1480_WR-160,0,0,120,300,0,0,0,0,0,30,1480,160,5.8,7,0,0,0,2.15E+03,3.80E+02,1597.29,9.63E+04,6.42E+01,2.26E-01,2.50E-01,1.01E-01,4.23E-01,5.25E+01,4.69E+01,1.80E+01,1.67E+01,21.332387,2.06E+02,4.46E+02,1.28E+03,3.41E+01,1.61E+01,5.67E+01,6.83E+03
582,H2-10_PCI-0_WPI-0_NG-100_O2-24_NGT-300_H2T-0_HBT-1200_WR-230,10,0,100,300,0,0,0,0,0,24,1200,230,5.8,7,0,0,0,2.03E+03,3.73E+02,647.60,1.32E+05,6.45E+01,2.15E-01,2.36E-01,8.48E-02,4.65E-01,5.23E+01,4.89E+01,2.61E+01,2.04E+01,43.036353,3.14E+02,6.79E+02,2.02E+03,2.93E+01,1.71E+01,5.60E+01,1.04E+04
583,H2-20_PCI-0_WPI-0_NG-90_O2-24_NGT-300_H2T-300_HBT-1480_WR-230,20,300,90,300,0,0,0,0,0,24,1480,230,5.8,7,0,0,0,2.14E+03,3.68E+02,818.66,1.33E+05,6.46E+01,2.16E-01,2.28E-01,9.95E-02,4.56E-01,5.14E+01,4.88E+01,1.92E+01,1.74E+01,51.305787,3.24E+02,7.01E+02,2.04E+03,3.30E+01,1.97E+01,5.95E+01,1.07E+04
